id,def,age,inc_brac4,inc_brac3,inc_brac2,inc_brac1,income_missing,kin_missing,credit_score_avg,credit_score,credit_score_m,deposit_min_avg,deposit_max_avg,total_deposit,monthly_deposit_avg,min_rec_avg,max_rec_avg,total_rec,monthly_rec_avg,avg_monthly_inc,rec_inc_r,d_inc_r,airtime_min_avg,airtime_max_avg,total_airtime,monthly_airtime_avg,a_inc_r,avg_min_paybill,avg_max_paybill,total_paybill,monthly_paybill_avg,p_inc_r,avg_min_transfered,avg_max_transfered,total_transfered,avg_monthly_transferred,t_inc_r,avg_min_withdrawals,total_withdrawals,avg_withdrawls,w_inc_r,w_dep_r,avg_min_sent,avg_max_sent,avg_monthly_sent,s_inc_r,s_rec_r,monthly_exp_avg,inc-exp,exp-inc,rec_exp_r,d_exp_r,inc_exp_r,t_exp_r,w_exp_r,s_exp_r,p_exp_r,a_exp_r,total_sent
849,0,31,0,0,0,0,1,1,14.38,719,0,657.1428571,500,5440,777.1428571,28,3042.857143,55325,7903.571429,8680.714286,0.91047478,0.08952522,4.285714286,98.57142857,6776,968,0.111511561,557.4285714,814.2857143,10498,1499.714286,0.172763927,2.428571429,2.428571429,17,2.428571429,2.80E-04,164.2857143,7270,1038.571429,0.119641241,1.336397059,6.142857143,1217.857143,5649.571429,0.650818728,0.650818728,9158.285714,-477.5714286,477.5714286,0.862996818,0.084856804,0.947853622,2.65E-04,0.113402383,0.616880889,0.163754914,0.105696637,162425.1786
850,0,24,0,0,1,0,0,0,0,0,1,4428.571429,528.5714286,3900,557.1428571,12.14285714,1221.428571,10670,1524.285714,2081.428571,0.732326699,0.267673301,4.142857143,21.42857143,674,96.28571429,0.046259437,1151.857143,1151.857143,8063,1151.857143,0.553397392,0,0,0,0,0,85.71428571,600,85.71428571,0.041180508,0.153846154,2.857142857,1147.142857,1477,0.709608785,0.709608785,2810.857143,-729.4285714,729.4285714,0.542285017,0.198211018,0.740496036,0,0.030494003,0.525462492,0.409788575,0.03425493,42463.75
851,0,37,0,0,0,0,1,1,15.7,785,0,285.7142857,28.57142857,200,28.57142857,214.2857143,2571.428571,23600,3371.428571,3400,0.991596639,0.008403361,7.142857143,7.142857143,50,7.142857143,0.00210084,0,0,0,0,0,0,0,0,0,0,785.7142857,23300,3328.571429,0.978991597,116.5,328.5714286,328.5714286,342.8571429,0.100840336,0.100840336,3678.571429,-278.5714286,278.5714286,0.916504854,0.00776699,0.924271845,0,0.904854369,0.093203883,0,0.001941748,9857.142857
852,1,40,0,0,0,0,1,1,14.28,714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
853,0,29,0,0,0,0,1,1,15.28,764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
854,0,31,0,0,1,0,0,0,12.92,646,0,1000,842.8571429,9900,1414.285714,88.57142857,8557.142857,198463,28351.85714,29766.14286,0.952486766,0.047513234,7.285714286,250.2857143,6358,908.2857143,0.030514055,63,75.85714286,641,91.57142857,0.003076362,7.285714286,2742.857143,56823,8117.571429,0.272711566,1021.428571,62800,8971.428571,0.301397081,6.343434343,6.428571429,3462,17035.57143,0.572313703,0.572313703,35124.42857,-5358.285714,5358.285714,0.807183442,0.040265017,0.847448459,0.231108996,0.255418492,0.485006365,0.002607058,0.025859089,489772.6786
855,1,27,0,0,0,0,1,1,14.36,718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
856,1,26,0,0,0,0,1,1,15.72,786,0,11000,1100,7700,1100,16.28571429,1914.285714,42213,6030.428571,7130.428571,0.845731573,0.154268427,8.571428571,40,2070,295.7142857,0.041472162,221.4285714,428.5714286,5130,732.8571429,0.102778835,0,0,0,0,0,600,10100,1442.857143,0.202352093,1.311688312,22,1672.857143,6600.571429,0.925690702,0.925690702,9072,-1941.571429,1941.571429,0.664729781,0.121252205,0.785981985,0,0.1590451,0.727576216,0.080782313,0.032596372,189766.4286
857,1,20,0,0,0,0,1,1,14.32,716,0,16557.14286,1655.714286,11590,1655.714286,61.42857143,2495.285714,32337,4619.571429,6275.285714,0.736153163,0.263846837,40.71428571,55.71428571,775,110.7142857,0.017642908,37.14285714,582.2857143,8884,1269.142857,0.202244633,29.42857143,76.85714286,1006,143.7142857,0.022901632,217.1428571,10350,1478.571429,0.235618185,0.893011217,7.857142857,2099.142857,4103.142857,0.653857536,0.653857536,7105.285714,-830,830,0.650159841,0.233025715,0.883185556,0.020226391,0.208094577,0.577477532,0.178619539,0.015581961,117965.3571
858,0,31,0,0,0,0,1,1,14.74,737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
859,0,25,0,0,0,0,1,1,15.22,761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
860,0,24,0,0,0,0,1,1,14.32,716,0,328.5714286,1428.571429,27630,3947.142857,2.285714286,500,23730,3390,7337.142857,0.46203271,0.53796729,4.285714286,8.571428571,645,92.14285714,0.012558411,214.2857143,714.2857143,6500,928.5714286,0.126557632,285.7142857,1142.857143,24000,3428.571429,0.46728972,357.1428571,29950,4278.571429,0.583138629,1.083966703,5.142857143,709.5714286,946.7142857,0.129030374,0.129030374,9674.571429,-2337.428571,2337.428571,0.350403119,0.407991495,0.758394613,0.354390006,0.442249195,0.09785594,0.095980627,0.009524231,27218.03571
861,0,42,0,0,0,0,1,1,15.24,762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
862,1,24,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
863,0,36,0,0,0,1,0,0,0,0,1,3928.571429,3454.285714,64410,9201.428571,264.2857143,2771.428571,59548,8506.857143,17708.28571,0.480388519,0.519611481,8.571428571,42.85714286,1722,246,0.013891802,108.5714286,4035.285714,50146,7163.714286,0.404540248,49,49,343,49,0.002767066,1478.571429,24750,3535.714286,0.199664402,0.384257103,1371.428571,4283.285714,9152.857143,0.516868617,0.516868617,20147.28571,-2439,2439,0.42223341,0.4567081,0.878941509,0.002432089,0.175493331,0.454297282,0.355567216,0.012210081,263144.6429
864,1,22,0,0,0,0,1,1,14.32,716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
865,1,38,0,0,0,0,1,1,14.42,721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
866,0,22,0,0,0,0,1,1,14.32,716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
867,1,22,0,0,0,0,0,0,0,0,1,0,0,0,0,14.28571429,71.42857143,700,100,100,1,0,0.857142857,4.285714286,56,8,0.08,0,0,0,0,0,0,0,0,0,0,78.57142857,550,78.57142857,0.785714286,0,1.428571429,4.285714286,5.714285714,0.057142857,0.057142857,92.28571429,7.714285714,-7.714285714,1.083591331,0,1.083591331,0,0.851393189,0.061919505,0,0.086687307,164.2857143
868,0,29,0,0,0,1,0,0,15.3,765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
869,1,26,0,0,0,0,1,1,14.65,747,0,2357.142857,785.7142857,13731,1961.571429,211.4285714,1307.142857,24021,3431.571429,5393.142857,0.63628417,0.36371583,37.14285714,74.28571429,1990,284.2857143,0.052712439,0,0,0,0,0,12.85714286,161.4285714,1220,174.2857143,0.032316169,450,17550,2507.142857,0.464876033,1.278129779,202.8571429,1361,3602.571429,0.6679911,0.6679911,6568.285714,-1175.142857,1175.142857,0.522445517,0.298642829,0.821088347,0.02653443,0.381704293,0.548479708,0,0.043281569,103573.9286
870,1,25,0,0,0,1,0,0,0,0,1,142.8571429,714.2857143,5100,728.5714286,25.28571429,2964.285714,36319,5188.428571,5917,0.876868104,0.123131896,25.71428571,85.71428571,1280,182.8571429,0.030903692,92.28571429,190,1331,190.1428571,0.032135011,688.5714286,688.5714286,4820,688.5714286,0.116371713,108.5714286,5650,807.1428571,0.136410826,1.107843137,160.1428571,1307.857143,3719.857143,0.628672831,0.628672831,5588.571429,328.4285714,-328.4285714,0.928399796,0.130368098,1.058767894,0.123210634,0.144427403,0.665618609,0.034023517,0.032719836,106945.8929
871,0,25,0,1,0,0,0,0,14.58,729,0,642.8571429,358.5714286,12795,1827.857143,44.57142857,3361.428571,119364,17052,18879.85714,0.9031848,0.0968152,44.28571429,78.57142857,1440,205.7142857,0.010895966,212.1428571,542.1428571,5655,807.8571429,0.042789367,42.85714286,1042.857143,14600,2085.714286,0.110472991,1200,25155,3593.571429,0.19033891,1.966002345,16,3291.428571,12970.42857,0.686998237,0.686998237,19663.28571,-783.4285714,783.4285714,0.86719993,0.092957869,0.9601578,0.106071504,0.182755389,0.659626715,0.041084545,0.010461847,372899.8214
872,1,32,0,0,0,0,1,1,5.3,265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
873,0,23,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
874,1,43,0,0,0,0,0,0,0,0,1,142.8571429,14.28571429,100,14.28571429,3.857142857,14.28571429,227,32.42857143,46.71428571,0.694189602,0.305810398,14.28571429,21.42857143,350,50,1.070336391,0,0,0,0,0,0,0,0,0,0,128.5714286,900,128.5714286,2.752293578,9,0,0,0,0,0,178.5714286,-131.8571429,131.8571429,0.1816,0.08,0.2616,0,0.72,0,0,0.28,0
875,1,24,0,0,0,0,1,1,0,0,0,85.71428571,142.8571429,1210,172.8571429,128.5714286,3257.142857,68075,9725,9897.857143,0.982535902,0.017464098,2.285714286,13.85714286,322,46,0.004647471,400,400,2800,400,0.040412788,82.28571429,82.28571429,576,82.28571429,0.008313488,642.8571429,28600,4085.714286,0.412787761,23.63636364,191.1428571,3142.857143,5177.428571,0.523085805,0.523085805,9791.428571,106.4285714,-106.4285714,0.993215641,0.017653925,1.010869565,0.008403852,0.417274584,0.52877152,0.040852057,0.004697987,148851.0714
876,0,28,0,0,0,0,0,0,0,0,1,428.5714286,350,7510,1072.857143,885.7142857,5400,64500,9214.285714,10287.14286,0.895708929,0.104291071,5.714285714,48.57142857,1420,202.8571429,0.019719483,1075.142857,1075.142857,7526,1075.142857,0.104513262,2571.428571,2571.428571,18000,2571.428571,0.249965283,842.8571429,34150,4878.571429,0.474239689,4.547270306,122.8571429,4541.428571,7399.285714,0.719275101,0.719275101,16127.28571,-5840.142857,5840.142857,0.571347583,0.066524346,0.63787193,0.159445837,0.302504185,0.458805396,0.066666076,0.012578505,212729.4643
877,1,23,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
878,1,27,0,0,0,0,1,1,14.36,718,0,980,950,17766,2538,196.7142857,1497.857143,29566,4223.714286,6761.714286,0.624651399,0.375348601,7.142857143,27.14285714,2226,318,0.047029494,126.5714286,333.7142857,4356,622.2857143,0.092030761,144,144,1008,144,0.021296375,364.2857143,13650,1950,0.288388405,0.768321513,66.42857143,1109.571429,3772,0.5578467,0.5578467,6806.285714,-44.57142857,44.57142857,0.620560826,0.372890605,0.993451431,0.021156914,0.286499874,0.554193603,0.091428092,0.046721518,108445
879,1,21,0,0,0,0,1,1,14.32,716,0,7785.714286,778.5714286,5450,778.5714286,68.14285714,2750,49627,7089.571429,7868.142857,0.901047624,0.098952376,20,125,1633,233.2857143,0.0296494,149.8571429,155,1549,221.2857143,0.028124262,0,0,0,0,0,760,17770,2538.571429,0.322639214,3.260550459,30.71428571,1516,5134.142857,0.652522832,0.652522832,8127.285714,-259.1428571,259.1428571,0.872317238,0.095797226,0.968114465,0,0.31235169,0.631716792,0.027227505,0.028704013,147606.6071
880,1,30,0,0,0,0,1,1,15.04,752,0,5328.571429,3355,44733,6390.428571,83.85714286,6140,124216,17745.14286,24135.57143,0.735227791,0.264772209,25.14285714,78.57142857,2564,366.2857143,0.015176177,358.8571429,973.7142857,10898,1556.857143,0.064504673,735.7142857,735.8571429,5401,771.5714286,0.031968227,358.5714286,77035,11005,0.455966002,1.722106722,72.85714286,4185.714286,8822,0.365518588,0.365518588,22521.71429,1613.857143,-1613.857143,0.787912618,0.283745211,1.071657829,0.034259001,0.488639535,0.391710857,0.069126938,0.016263669,253632.5
881,1,22,0,0,0,0,0,0,0,0,1,29571.42857,3428.571429,28170,4024.285714,285.7142857,1428.571429,14000,2000,6024.285714,0.331989566,0.668010434,4.571428571,18.57142857,631,90.14285714,0.014963244,262.8571429,1417.142857,10840,1548.571429,0.257054778,7.142857143,200,2050,292.8571429,0.048612758,12.85714286,410,58.57142857,0.009722552,0.014554491,28.57142857,3307.428571,4720.857143,0.783637657,0.783637657,6711,-686.7142857,686.7142857,0.298018179,0.59965515,0.89767333,0.043638376,0.008727675,0.703450625,0.230751219,0.013432105,135724.6429
882,0,22,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
883,1,28,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
884,0,25,0,0,0,0,1,1,15.68,784,0,1357.142857,5214.285714,107730,15390,115.7142857,8728.571429,189327,27046.71429,42436.71429,0.637342328,0.362657672,22.57142857,271.4285714,18095,2585,0.060914235,923.5714286,4407,52143,7449,0.175531969,122.2857143,1596.142857,16128,2304,0.054292611,714.2857143,101760,14537.14286,0.342560519,0.944583681,66.42857143,5338.571429,21373.85714,0.50366428,0.50366428,48249,-5812.285714,5812.285714,0.560565282,0.318970341,0.879535623,0.047752285,0.301294179,0.442990676,0.154386619,0.05357624,614498.3929
885,0,22,0,0,0,0,1,1,0,0,0,714.2857143,468.1428571,6177,882.4285714,168.5714286,1214.285714,24510,3501.428571,4383.857143,0.798709551,0.201290449,5.571428571,38.71428571,1415,202.1428571,0.046110731,217.5714286,583.7142857,5286,755.1428571,0.172255352,96,96,672,96,0.021898524,778.5714286,8450,1207.142857,0.275360902,1.367977983,50.85714286,856,3665,0.836021768,0.836021768,5925.428571,-1541.571429,1541.571429,0.590915666,0.14892232,0.739837986,0.01620136,0.203722455,0.618520662,0.127441053,0.03411447,105368.75
886,0,43,0,0,0,0,1,1,14.36,718,0,100,10,70,10,64.28571429,64.28571429,450,64.28571429,74.28571429,0.865384615,0.134615385,10,12.14285714,95,13.57142857,0.182692308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.428571429,14.14285714,46,0.619230769,0.619230769,59.57142857,14.71428571,-14.71428571,1.079136691,0.167865707,1.247002398,0,0,0.772182254,0,0.227817746,1322.5
887,0,28,0,0,1,0,0,0,0,0,1,17000,5114.285714,45400,6485.714286,867.7142857,3428.571429,40074,5724.857143,12210.57143,0.468844327,0.531155673,6.142857143,105.7142857,1853,264.7142857,0.021679107,0,0,0,0,0,3972.857143,6100,43210,6172.857143,0.505533847,3114.285714,21800,3114.285714,0.255048319,0.480176211,10.71428571,5065.428571,7918.857143,0.648524698,0.648524698,17470.71429,-5260.142857,5260.142857,0.327683061,0.371233493,0.698916554,0.353325974,0.178257492,0.453264647,0,0.015151887,227667.1429
888,1,25,0,0,0,0,0,0,0,0,1,0,0,0,0,14.28571429,21.42857143,250,35.71428571,35.71428571,1,0,7.142857143,7.142857143,50,7.142857143,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.28571429,14.28571429,28.57142857,0.8,0.8,35.71428571,0,0,1,0,1,0,0,0.8,0,0.2,821.4285714
889,1,39,0,0,0,0,1,1,15.76,788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
890,1,28,0,0,0,1,0,0,0,0,1,357.1428571,4323.571429,170524,24360.57143,50,4642.857143,93774,13396.28571,37756.85714,0.354804047,0.645195953,25.57142857,60,529,75.57142857,0.002001529,63.57142857,63.57142857,445,63.57142857,0.001683706,6.857142857,6.857142857,48,6.857142857,1.82E-04,1129.285714,165628,23661.14286,0.626671409,0.971288499,44.28571429,4442.857143,12657.71429,0.335242794,0.335242794,36464.85714,1292,-1292,0.367375242,0.668056132,1.035431374,1.88E-04,0.648875238,0.347120907,0.001743362,0.002072445,363909.2857
891,1,26,0,0,0,0,1,1,14.36,718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
892,1,24,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
893,0,27,0,0,0,0,1,1,14.48,724,0,9535.714286,3103,50881,7268.714286,145.7142857,7742.857143,73000,10428.57143,17697.28571,0.589275192,0.410724808,10,30,2160,308.5714286,0.017436088,155,311.4285714,2460,351.4285714,0.019857767,0,0,0,0,0,3385.714286,84800,12114.28571,0.684527894,1.66663391,54.28571429,1148.285714,3998.285714,0.225926494,0.225926494,16772.57143,924.7142857,-924.7142857,0.621763423,0.433369106,1.055132529,0,0.722267648,0.238382393,0.020952576,0.018397383,114950.7143
894,0,28,0,0,0,0,1,1,14.36,718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
895,1,23,0,0,0,0,1,1,14.9,745,0,1857.142857,900,14700,2100,50.28571429,1180.571429,19941,2848.714286,4948.714286,0.575647354,0.424352646,13.71428571,37.57142857,1609,229.8571429,0.046447851,30.71428571,428.5714286,3215,459.2857143,0.092809099,0,0,0,0,0,371.4285714,12200,1742.857143,0.352183828,0.829931973,262.8571429,914.2857143,2203.142857,0.445195,0.445195,4635.142857,313.5714286,-313.5714286,0.614590396,0.45306047,1.067650866,0,0.376009369,0.475312827,0.099087715,0.049590088,63340.35714
896,1,34,0,0,0,1,0,0,0,0,1,0,0,0,0,3.857142857,571.4285714,9294,1327.714286,1327.714286,1,0,0.714285714,0.714285714,5,0.714285714,5.38E-04,0,0,0,0,0,42.85714286,190,5144,734.8571429,0.55347536,114.2857143,800,114.2857143,0.086077039,0,2.857142857,492.8571429,1002.571429,0.755110824,0.755110824,1852.428571,-524.7142857,524.7142857,0.7167425,0,0.7167425,0.396699314,0.061695072,0.54122002,0,3.86E-04,28823.92857
897,1,41,0,0,1,0,0,0,15.28,764,0,5428.571429,5285.714286,82850,11835.71429,21.28571429,15442.85714,359708,51386.85714,63222.57143,0.812792899,0.187207101,10.57142857,60,6507,929.5714286,0.014703158,56.57142857,1490,28392,4056,0.064154303,2348.571429,3742.857143,53445,7635,0.120763832,645.7142857,122656,17522.28571,0.277152373,1.48045866,11.42857143,10664.28571,38817.57143,0.6139828,0.6139828,68960.42857,-5737.857143,5737.857143,0.745164411,0.171630521,0.916794932,0.110715669,0.254091891,0.562896319,0.05881634,0.01347978,1116005.179
898,0,27,0,0,0,0,0,0,0,0,1,467.1428571,142.8571429,1927,275.2857143,57.14285714,542.8571429,10530,1504.285714,1779.571429,0.845307859,0.154692141,11.42857143,47.14285714,2130,304.2857143,0.170988199,38.57142857,98.57142857,2770,395.7142857,0.222364935,17.14285714,32.85714286,470,67.14285714,0.03772979,68.57142857,2360,337.1428571,0.189451714,1.224701609,12.85714286,442.4285714,898.5714286,0.504936983,0.504936983,2002.857143,-223.2857143,223.2857143,0.7510699,0.137446505,0.888516405,0.033523538,0.168330956,0.448644793,0.197574893,0.15192582,25833.92857
899,1,24,0,0,0,0,1,1,0,0,0,1571.428571,2300,20100,2871.428571,20,4908.571429,124301,17757.28571,20628.71429,0.860804288,0.139195712,7.142857143,55,1934,276.2857143,0.013393259,758.7142857,766.7142857,5411,773,0.03747204,7.285714286,435,6668,952.5714286,0.046176966,637.1428571,47100,6728.571429,0.326175026,2.343283582,4.714285714,3587.285714,13215.14286,0.640618832,0.640618832,21945.57143,-1316.857143,1316.857143,0.809151212,0.13084319,0.939994402,0.043406089,0.306602699,0.602178116,0.035223508,0.012589589,379935.3571
900,1,51,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
901,0,23,0,0,0,1,0,0,0,0,1,571.4285714,171.4285714,3250,464.2857143,35.71428571,142.8571429,1750,250,714.2857143,0.35,0.65,7.142857143,7.142857143,50,7.142857143,0.01,0,0,0,0,0,0,0,0,0,0,57.14285714,1850,264.2857143,0.37,0.569230769,3.428571429,171.4285714,527.7142857,0.7388,0.7388,799.1428571,-84.85714286,84.85714286,0.312835181,0.580979621,0.893814802,0,0.330711477,0.660350375,0,0.008938148,15171.78571
902,1,37,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
903,1,23,0,0,0,0,1,1,14.32,716,0,16571.42857,1657.142857,11600,1657.142857,0,0,0,0,1657.142857,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1642.857143,1642.857143,1642.857143,0.99137931,0.99137931,1642.857143,14.28571429,-14.28571429,0,1.008695652,1.008695652,0,0,1,0,0,47232.14286
904,0,26,0,0,0,0,1,1,14.12,706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
905,0,37,0,0,0,0,1,1,15.86,793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
906,1,35,0,0,0,0,1,1,5.36,268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
907,1,29,0,0,0,0,1,1,14.76,738,0,357.1428571,57.14285714,880,125.7142857,7.142857143,8.142857143,107,15.28571429,141,0.108409321,0.891590679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,33.57142857,142,1.007092199,1.007092199,142,-1,1,0.107645875,0.885311871,0.992957746,0,0,1,0,0,4082.5
908,1,24,0,0,0,0,1,1,14.32,716,0,1928.571429,821.4285714,11480,1640,221.4285714,1147.142857,28221,4031.571429,5671.571429,0.710838518,0.289161482,4.285714286,75.85714286,3432,490.2857143,0.086446185,97,184.2857143,2442,348.8571429,0.061509786,464.2857143,471.4285714,5350,764.2857143,0.134757311,150,18530,2647.142857,0.466738873,1.614111498,87.42857143,661,2560.142857,0.451399209,0.451399209,6810.714286,-1139.142857,1139.142857,0.591945464,0.240797063,0.832742528,0.112218144,0.388673309,0.375899318,0.051221814,0.071987415,73604.10714
909,0,24,0,0,0,0,1,1,0,0,0,3142.857143,400,3400,485.7142857,155.1428571,3357.142857,31000,4428.571429,4914.285714,0.901162791,0.098837209,5.142857143,14.85714286,297,42.42857143,0.008633721,85.71428571,405.8571429,3291,470.1428571,0.095668605,0,0,0,0,0,1567.142857,21600,3085.714286,0.627906977,6.352941176,210.8571429,419.5714286,817.1428571,0.16627907,0.16627907,4415.428571,498.8571429,-498.8571429,1.002976576,0.110003882,1.112980458,0,0.698848195,0.185065355,0.106477287,0.009609163,23492.85714
910,1,27,0,0,0,1,0,0,0,0,1,542.8571429,1192.857143,24370,3481.428571,42.85714286,1042.857143,39041,5577.285714,9058.714286,0.615681822,0.384318178,2.571428571,21.42857143,901,128.7142857,0.014208891,40,207.1428571,4180,597.1428571,0.065919162,171.4285714,171.4285714,1200,171.4285714,0.018924161,261.4285714,20620,2945.714286,0.325180174,0.846122281,11.14285714,908.5714286,5045,0.556922301,0.556922301,8888,170.7142857,-170.7142857,0.627507394,0.391699884,1.019207278,0.019287643,0.331426,0.567619262,0.06718529,0.014481805,145043.75
911,1,23,0,0,0,0,1,1,12.6,630,0,1400,2194.285714,23970,3424.285714,34.42857143,5940,116546,16649.42857,20073.71429,0.829414444,0.170585556,4.714285714,117.1428571,4680,668.5714286,0.033305816,565.8571429,594.4285714,5461,780.1428571,0.038863902,0,0,0,0,0,300,65240,9320,0.464288764,2.721735503,13.85714286,3414.285714,9140.428571,0.455343164,0.455343164,19909.14286,164.5714286,-164.5714286,0.836270486,0.171995637,1.008266123,0,0.468126632,0.459107086,0.039185155,0.033581126,262787.3214
912,1,30,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
913,0,25,0,0,0,0,1,1,14.9,745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
914,1,25,0,0,0,0,1,1,14.04,702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
915,0,22,0,0,0,0,1,1,14.96,748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
